Time stamp,LG 23,LG 24,LG 25,LG 26,LG 27,LG 28,LG 29,LG 30,dataset_id
2017-11-29 14:00:00,32.2,48.114,35.406,28.74,62.3,62.3,102.0,82.0,86
2017-11-29 14:15:00,20.1,45.226,38.271,26.02,63.4,63.4,101.0,76.0,86
2017-11-29 14:30:00,30.4,44.42,35.137,25.46,62.75,62.75,102.5,83.0,86
2017-11-29 14:45:00,40.4,44.31,36.393,25.3,59.95,59.95,97.0,85.5,86
2017-11-29 15:00:00,33.3,44.874,36.161,27.82,59.2,59.2,97.25,90.0,86
2017-11-29 15:15:00,19.3,44.876,33.284,27.26,57.85,57.85,102.25,83.0,86
2017-11-29 15:30:00,13.3,44.634,30.797,27.38,58.5,58.5,98.25,87.0,86
2017-11-29 15:45:00,9.2,44.46,15.289,26.46,55.1,55.1,98.0,87.5,86
2017-11-29 16:00:00,9.1,42.036,35.296,26.86,51.0,51.0,95.75,81.5,86
2017-11-29 16:15:00,9.4,41.274,34.516,24.88,47.3,47.3,73.25,85.0,86
2017-11-29 16:30:00,9.0,38.91,34.406,23.82,41.75,41.75,54.75,82.0,86
2017-11-29 16:45:00,10.5,36.996,34.186,24.04,40.55,40.55,54.0,86.5,86
2017-11-29 17:00:00,9.3,34.6,32.455,23.48,39.4,39.4,52.5,92.0,86
2017-11-29 17:15:00,8.3,35.98,34.052,22.46,37.65,37.65,40.5,77.0,86
2017-11-29 17:30:00,7.1,34.514,32.333,24.0,36.85,36.85,33.75,59.5,86
2017-11-29 17:45:00,6.8,36.65,10.412,22.56,36.4,36.4,34.0,74.0,86
2017-11-29 18:00:00,7.1,35.26,7.023,21.06,34.55,34.55,33.75,82.5,86
2017-11-29 18:15:00,7.2,36.876,11.558,23.26,34.2,34.2,33.25,80.5,86
2017-11-29 18:30:00,7.1,37.49,21.397,23.18,34.0,34.0,28.0,82.0,86
2017-11-29 18:45:00,6.7,37.794,27.237,21.9,33.4,33.4,25.25,88.5,86
2017-11-29 19:00:00,5.7,36.956,9.607,23.6,33.55,33.55,24.75,77.5,86
2017-11-29 19:15:00,5.3,38.39,6.901,22.8,32.45,32.45,23.5,79.0,86
2017-11-29 19:30:00,5.3,32.37,1.792,21.18,32.5,32.5,22.5,90.5,86
2017-11-29 19:45:00,5.3,31.88,1.853,17.88,33.25,33.25,22.5,79.0,86
2017-11-29 20:00:00,5.3,35.654,1.853,18.82,29.0,29.0,20.5,90.0,86
2017-11-29 20:15:00,5.4,37.056,1.78,18.96,29.65,29.65,19.25,85.5,86
2017-11-29 20:30:00,5.1,36.884,1.841,16.72,29.7,29.7,19.0,81.5,86
2017-11-29 20:45:00,5.5,37.53,1.841,6.04,28.1,28.1,18.0,77.5,86
2017-11-29 21:00:00,5.1,33.656,1.804,4.42,22.8,22.8,17.0,59.0,86
2017-11-29 21:15:00,4.8,33.15,1.17,3.5,21.75,21.75,17.75,56.0,86
2017-11-29 21:30:00,4.9,33.93,1.049,4.26,21.85,21.85,16.75,51.5,86
2017-11-29 21:45:00,4.7,35.104,0.914,3.36,22.45,22.45,16.25,69.0,86
2017-11-29 22:00:00,4.9,33.486,0.927,4.04,22.55,22.55,16.5,62.0,86
2017-11-29 22:15:00,5.2,33.24,0.963,3.56,22.25,22.25,16.5,54.0,86
2017-11-29 22:30:00,5.1,25.49,1.049,3.86,20.45,20.45,16.0,41.5,86
2017-11-29 22:45:00,5.4,22.83,0.914,3.48,20.75,20.75,16.25,47.5,86
2017-11-29 23:00:00,4.9,20.78,0.927,3.92,20.45,20.45,16.25,52.0,86
2017-11-29 23:15:00,5.0,18.034,0.988,3.36,20.7,20.7,17.0,47.0,86
2017-11-29 23:30:00,5.2,16.45,0.89,3.88,20.55,20.55,16.25,45.0,86
2017-11-29 23:45:00,5.0,16.576,0.951,3.62,21.45,21.45,16.25,52.5,86
2017-11-30 00:00:00,5.3,14.14,0.914,3.8,20.8,20.8,16.5,43.0,86
2017-11-30 00:15:00,4.9,13.4,0.963,3.54,21.15,21.15,16.25,36.5,86
2017-11-30 00:30:00,5.0,13.01,0.902,4.1,21.3,21.3,16.25,48.5,86
2017-11-30 00:45:00,5.8,13.034,0.866,4.14,22.1,22.1,16.75,43.0,86
2017-11-30 01:00:00,5.0,12.35,0.927,5.36,21.4,21.4,21.0,33.5,86
2017-11-30 01:15:00,4.9,13.23,1.0,4.94,21.75,21.75,21.75,31.5,86
2017-11-30 01:30:00,5.1,12.96,0.963,4.94,20.85,20.85,22.25,24.5,86
2017-11-30 01:45:00,4.9,12.846,1.0,4.74,22.05,22.05,21.75,23.0,86
2017-11-30 15:00:00,6.7,38.13,0.988,29.54,35.3,35.3,87.25,52.5,87
2017-11-30 15:15:00,6.3,35.844,1.012,29.22,34.15,34.15,81.25,50.5,87
2017-11-30 15:30:00,6.7,36.486,1.073,26.78,34.45,34.45,77.5,53.0,87
2017-11-30 15:45:00,8.4,37.524,1.036,26.38,33.9,33.9,76.25,48.5,87
2017-11-30 16:00:00,9.8,34.296,1.012,27.66,33.6,33.6,77.25,34.5,87
2017-11-30 16:15:00,10.1,32.994,1.122,26.44,34.5,34.5,61.5,33.5,87
2017-11-30 16:30:00,8.2,34.14,1.036,25.88,31.75,31.75,48.0,29.5,87
2017-11-30 16:45:00,7.8,31.53,1.036,25.2,31.5,31.5,45.25,22.0,87
2017-11-30 17:00:00,8.0,30.43,0.866,25.34,30.85,30.85,40.5,16.5,87
2017-11-30 17:15:00,8.1,25.85,0.927,25.74,32.5,32.5,37.0,14.5,87
2017-11-30 17:30:00,7.0,23.8,0.927,25.12,30.55,30.55,32.0,14.0,87
2017-11-30 17:45:00,7.3,22.88,0.89,23.6,30.5,30.5,31.25,13.5,87
2017-11-30 18:00:00,6.0,22.57,0.792,17.46,27.9,27.9,27.5,13.5,87
2017-11-30 18:15:00,6.9,21.666,0.927,17.3,21.6,21.6,24.5,13.0,87
2017-11-30 18:30:00,6.2,21.25,0.963,17.88,21.35,21.35,24.0,12.5,87
2017-11-30 18:45:00,5.9,19.87,0.914,14.16,19.85,19.85,24.0,13.0,87
2017-11-30 19:00:00,6.0,19.804,0.939,8.72,20.75,20.75,23.5,13.0,87
2017-11-30 19:15:00,5.5,16.78,0.927,8.8,20.05,20.05,22.5,12.0,87
2017-11-30 19:30:00,5.8,17.16,0.829,7.5,20.4,20.4,22.5,12.0,87
2017-11-30 19:45:00,5.5,15.66,0.878,5.98,19.45,19.45,22.5,12.0,87
2017-11-30 20:00:00,6.0,16.846,0.963,5.72,20.95,20.95,20.25,12.0,87
2017-11-30 20:15:00,6.5,15.19,0.939,5.34,20.45,20.45,18.5,11.5,87
2017-11-30 20:30:00,5.9,13.414,0.951,5.86,22.05,22.05,18.0,11.0,87
2017-11-30 20:45:00,6.0,12.52,0.939,5.56,21.65,21.65,17.75,11.0,87
2017-11-30 21:00:00,5.8,12.45,0.914,4.78,20.05,20.05,17.25,10.5,87
2017-11-30 21:15:00,5.5,11.94,0.866,4.8,20.5,20.5,16.75,10.5,87
2017-11-30 21:30:00,5.7,11.85,0.927,3.98,19.3,19.3,16.75,10.5,87
2017-11-30 21:45:00,5.5,12.036,0.975,4.32,20.45,20.45,16.75,11.0,87
2017-11-30 22:00:00,5.5,11.23,0.927,4.38,18.3,18.3,16.0,10.0,87
2017-11-30 22:15:00,5.9,11.68,0.866,3.68,19.6,19.6,16.0,11.0,87
2017-11-30 22:30:00,5.2,11.794,0.866,3.64,18.55,18.55,16.25,10.5,87
2017-11-30 22:45:00,5.0,11.646,0.829,4.0,19.45,19.45,16.5,10.5,87
2017-11-30 23:00:00,5.0,11.734,0.829,3.42,19.8,19.8,16.25,10.5,87
2017-11-30 23:15:00,4.8,11.586,1.036,3.82,18.9,18.9,16.0,12.5,87
2017-11-30 23:30:00,5.0,11.67,1.024,3.8,20.2,20.2,16.75,11.0,87
2017-11-30 23:45:00,5.1,12.1,0.866,3.74,19.6,19.6,16.5,10.5,87
2017-12-01 00:00:00,4.8,11.17,0.817,3.84,20.2,20.2,16.5,11.5,87
2017-12-01 00:15:00,5.8,11.46,0.902,3.36,19.5,19.5,16.25,11.0,87
2017-12-01 00:30:00,5.6,11.55,0.927,4.32,20.65,20.65,16.0,11.0,87
2017-12-01 00:45:00,5.0,12.03,0.975,3.76,19.55,19.55,16.75,11.5,87
2017-12-01 01:00:00,5.6,11.59,0.975,3.68,20.85,20.85,16.25,11.0,87
2017-12-01 01:15:00,4.6,11.77,0.914,4.68,19.9,19.9,16.5,12.0,87
2017-12-01 01:30:00,5.6,12.17,0.866,4.96,20.7,20.7,16.0,10.5,87
2017-12-01 01:45:00,5.0,10.964,0.817,4.64,19.55,19.55,17.0,11.5,87
2017-12-01 02:00:00,5.2,12.126,0.817,4.06,19.95,19.95,22.75,12.0,87
2017-12-01 02:15:00,5.2,10.89,0.951,3.88,20.35,20.35,24.5,10.5,87
2017-12-01 02:30:00,5.3,11.96,0.975,3.88,19.1,19.1,24.75,11.0,87
2017-12-01 02:45:00,5.5,11.844,0.939,4.06,20.7,20.7,24.5,10.5,87
2017-12-01 16:00:00,6.4,17.04,0.951,6.96,18.65,18.65,19.5,11.0,88
2017-12-01 16:15:00,5.3,15.78,0.817,6.44,20.55,20.55,19.25,11.5,88
2017-12-01 16:30:00,6.1,16.026,0.829,6.74,18.4,18.4,19.5,11.5,88
2017-12-01 16:45:00,4.5,15.0,0.829,6.06,19.7,19.7,19.0,11.5,88
2017-12-01 17:00:00,5.2,15.064,0.963,4.76,18.5,18.5,19.0,11.5,88
2017-12-01 17:15:00,5.0,15.436,0.951,3.9,20.6,20.6,19.25,11.5,88
2017-12-01 17:30:00,4.9,14.754,0.878,3.7,19.2,19.2,19.25,11.5,88
2017-12-01 17:45:00,5.0,15.126,0.792,3.28,20.35,20.35,19.25,11.5,88
2017-12-01 18:00:00,5.0,15.094,0.878,3.9,19.6,19.6,18.75,12.0,88
2017-12-01 18:15:00,5.3,15.086,0.902,3.28,19.85,19.85,18.75,13.0,88
2017-12-01 18:30:00,6.1,15.2,0.988,3.82,18.85,18.85,19.25,11.0,88
2017-12-01 18:45:00,5.0,12.39,0.902,3.36,19.7,19.7,19.0,12.0,88
2017-12-01 19:00:00,5.1,12.05,0.914,5.08,18.8,18.8,19.25,12.5,88
2017-12-01 19:15:00,4.7,11.944,0.841,4.94,20.95,20.95,19.0,11.0,88
2017-12-01 19:30:00,5.2,11.616,0.829,3.56,20.05,20.05,19.25,11.5,88
2017-12-01 19:45:00,5.1,11.88,0.878,3.5,20.7,20.7,19.0,12.0,88
2017-12-01 20:00:00,4.8,11.18,0.89,3.7,19.45,19.45,18.5,11.5,88
2017-12-01 20:15:00,5.1,11.61,0.988,3.26,20.45,20.45,17.0,12.0,88
2017-12-01 20:30:00,5.6,11.55,0.939,3.34,20.7,20.7,17.75,11.5,88
2017-12-01 20:45:00,5.3,11.31,0.89,3.76,19.15,19.15,17.0,11.5,88
2017-12-01 21:00:00,5.0,10.994,0.853,3.22,20.8,20.8,17.0,12.5,88
2017-12-01 21:15:00,5.0,11.586,0.853,3.68,19.85,19.85,17.25,11.0,88
2017-12-01 21:30:00,4.7,12.184,0.866,3.24,21.6,21.6,17.0,12.0,88
2017-12-01 21:45:00,4.5,10.866,0.951,3.68,20.2,20.2,16.25,12.0,88
2017-12-01 22:00:00,5.2,11.85,1.0,3.42,21.15,21.15,16.5,12.0,88
2017-12-01 22:15:00,4.5,11.8,0.951,3.46,18.85,18.85,16.75,11.5,88
2017-12-01 22:30:00,5.9,11.68,0.89,4.12,20.5,20.5,17.75,12.5,88
2017-12-01 22:45:00,4.8,11.794,0.817,3.52,19.7,19.7,16.75,12.5,88
2017-12-01 23:00:00,5.0,10.536,0.817,3.68,20.35,20.35,17.0,12.5,88
2017-12-01 23:15:00,4.8,11.944,0.841,4.04,19.55,19.55,16.5,11.5,88
2017-12-01 23:30:00,4.7,11.85,0.927,3.7,21.0,21.0,17.0,11.5,88
2017-12-01 23:45:00,5.4,10.5,0.939,3.62,20.0,20.0,17.0,12.0,88
2017-12-02 00:00:00,4.4,11.356,0.902,4.2,20.05,20.05,17.0,11.5,88
2017-12-02 00:15:00,5.7,11.22,0.963,3.52,19.6,19.6,16.5,11.5,88
2017-12-02 00:30:00,4.9,11.81,0.89,4.62,20.6,20.6,16.5,12.0,88
2017-12-02 00:45:00,5.0,10.96,0.841,4.9,19.15,19.15,16.75,12.0,88
2017-12-02 01:00:00,5.2,11.62,0.805,4.22,20.5,20.5,16.75,11.5,88
2017-12-02 01:15:00,4.7,11.944,0.927,3.34,20.05,20.05,16.5,11.5,88
2017-12-02 01:30:00,5.1,11.116,0.951,3.26,20.4,20.4,16.25,12.0,88
2017-12-02 01:45:00,4.8,11.31,0.975,3.68,19.7,19.7,16.5,11.5,88
2017-12-02 02:00:00,5.1,10.69,0.89,3.36,20.2,20.2,17.0,12.0,88
2017-12-02 02:15:00,5.1,11.024,0.89,3.3,19.4,19.4,17.0,12.0,88
2017-12-02 02:30:00,5.4,11.406,0.792,3.7,20.45,20.45,21.75,11.5,88
2017-12-02 02:45:00,4.8,11.644,0.89,3.52,20.8,20.8,22.0,12.0,88
2017-12-02 03:00:00,5.2,10.956,0.853,3.16,19.6,19.6,22.25,12.0,88
2017-12-02 03:15:00,5.4,11.96,0.988,3.98,20.35,20.35,22.25,12.5,88
2017-12-02 03:30:00,5.0,11.06,0.89,3.3,20.6,20.6,22.25,13.5,88
2017-12-02 03:45:00,5.1,11.21,0.866,3.4,19.0,19.0,22.25,11.5,88
2017-12-02 17:00:00,7.2,10.05,0.829,4.3,19.9,19.9,19.25,11.5,89
2017-12-02 17:15:00,6.9,10.994,0.866,3.64,18.3,18.3,19.0,12.0,89
2017-12-02 17:30:00,8.0,10.22,0.975,3.2,20.05,20.05,19.5,11.0,89
2017-12-02 17:45:00,6.2,16.07,0.89,3.92,18.75,18.75,19.25,12.0,89
2017-12-02 18:00:00,7.4,21.546,0.89,3.5,19.45,19.45,19.25,12.5,89
2017-12-02 18:15:00,6.3,21.14,0.817,3.66,18.3,18.3,19.25,11.5,89
2017-12-02 18:30:00,6.6,19.464,0.853,3.8,19.6,19.6,18.75,12.0,89
2017-12-02 18:45:00,7.2,18.01,0.89,3.52,18.6,18.6,19.5,11.5,89
2017-12-02 19:00:00,5.8,15.836,0.89,3.46,19.1,19.1,19.5,11.5,89
2017-12-02 19:15:00,6.6,14.05,0.951,3.7,18.8,18.8,19.0,11.0,89
2017-12-02 19:30:00,6.1,11.854,0.927,3.56,19.1,19.1,18.75,12.0,89
2017-12-02 19:45:00,5.7,10.976,0.939,3.44,18.35,18.35,19.0,11.5,89
2017-12-02 20:00:00,6.5,9.684,0.853,3.62,19.45,19.45,18.0,11.0,89
2017-12-02 20:15:00,6.1,10.426,0.841,3.5,18.15,18.15,16.75,11.5,89
2017-12-02 20:30:00,7.0,10.0,0.841,3.7,19.95,19.95,16.75,12.0,89
2017-12-02 20:45:00,6.6,10.034,0.792,3.46,18.35,18.35,16.5,18.0,89
2017-12-02 21:00:00,6.1,10.116,0.939,4.0,19.4,19.4,16.75,26.0,89
2017-12-02 21:15:00,6.0,9.754,0.951,3.6,18.5,18.5,17.25,34.5,89
2017-12-02 21:30:00,5.8,10.08,0.866,3.7,19.45,19.45,17.0,41.5,89
2017-12-02 21:45:00,5.7,9.36,0.841,5.36,20.25,20.25,17.25,45.5,89
2017-12-02 22:00:00,5.7,10.156,0.866,4.64,18.85,18.85,22.0,56.5,89
2017-12-02 22:15:00,5.6,9.96,0.878,3.6,19.7,19.7,22.0,78.5,89
2017-12-02 22:30:00,6.6,10.01,0.829,3.76,18.45,18.45,22.25,96.5,89
2017-12-02 22:45:00,5.4,9.98,0.792,3.16,19.3,19.3,22.5,78.0,89
2017-12-02 23:00:00,5.6,9.9,0.89,3.5,18.35,18.35,22.75,58.5,89
2017-12-02 23:15:00,5.7,9.814,1.073,3.58,19.5,19.5,17.25,73.5,89
2017-12-02 23:30:00,5.3,9.82,0.853,3.34,18.45,18.45,17.5,85.0,89
2017-12-02 23:45:00,6.1,9.31,0.878,3.7,19.1,19.1,19.25,84.5,89
2017-12-03 00:00:00,5.2,10.1,0.853,3.26,19.0,19.0,19.25,87.5,89
2017-12-03 00:15:00,5.9,9.706,0.829,3.96,18.7,18.7,18.75,96.0,89
2017-12-03 00:30:00,6.2,10.23,0.805,3.34,19.2,19.2,18.75,102.5,89
2017-12-03 00:45:00,5.6,9.814,0.829,3.26,18.65,18.65,19.5,55.5,89
2017-12-03 01:00:00,5.8,9.496,0.841,3.66,19.25,19.25,24.0,56.5,89
2017-12-03 01:15:00,5.4,10.12,1.024,3.34,18.2,18.2,24.75,66.5,89
2017-12-03 01:30:00,5.7,8.884,1.012,4.7,19.55,19.55,24.75,86.0,89
2017-12-03 01:45:00,5.2,10.256,0.853,4.98,18.8,18.8,24.5,92.0,89
2017-12-03 02:00:00,6.0,9.19,0.89,4.22,19.75,19.75,24.75,61.0,89
2017-12-03 02:15:00,5.3,10.354,0.805,4.72,18.45,18.45,25.0,78.5,89
2017-12-03 02:30:00,6.3,9.496,0.841,5.0,19.0,19.0,25.0,70.0,89
2017-12-03 02:45:00,5.4,9.844,0.853,4.8,18.65,18.65,25.0,73.0,89
2017-12-03 03:00:00,5.5,9.576,0.817,4.58,19.45,19.45,24.75,77.5,89
2017-12-03 03:15:00,6.0,9.554,1.536,20.28,19.0,19.0,24.75,73.0,89
2017-12-03 03:30:00,5.7,10.026,1.817,21.2,18.55,18.55,25.75,73.5,89
2017-12-03 03:45:00,6.2,9.72,1.792,22.0,19.25,19.25,23.25,91.0,89
2017-12-03 04:00:00,5.5,9.76,1.804,30.68,18.35,18.35,20.75,100.5,89
2017-12-03 04:15:00,6.0,9.974,1.707,26.2,19.3,19.3,20.75,109.0,89
2017-12-03 04:30:00,6.1,10.6,1.731,29.24,25.8,25.8,20.5,97.5,89
2017-12-03 04:45:00,6.0,14.43,3.584,32.72,27.2,27.2,20.75,70.0,89
2017-12-03 18:00:00,7.5,34.036,25.847,20.22,36.2,36.2,35.0,74.0,90
2017-12-03 18:15:00,7.2,32.844,28.273,18.38,36.25,36.25,29.5,55.0,90
2017-12-03 18:30:00,6.2,33.91,26.383,19.4,34.1,34.1,26.0,60.0,90
2017-12-03 18:45:00,6.1,34.836,16.837,19.36,31.75,31.75,24.75,91.5,90
2017-12-03 19:00:00,5.9,34.194,8.095,19.98,29.8,29.8,23.75,89.0,90
2017-12-03 19:15:00,5.5,35.05,8.047,19.42,29.1,29.1,23.75,112.0,90
2017-12-03 19:30:00,5.2,33.85,7.644,15.46,29.25,29.25,22.75,121.5,90
2017-12-03 19:45:00,4.6,32.45,15.533,9.8,29.65,29.65,22.0,114.5,90
2017-12-03 20:00:00,4.5,30.796,11.034,8.0,29.55,29.55,21.0,104.5,90
2017-12-03 20:15:00,4.5,33.524,3.072,6.1,29.65,29.65,19.25,93.0,90
2017-12-03 20:30:00,4.9,35.286,2.89,5.66,30.45,30.45,18.5,85.5,90
2017-12-03 20:45:00,4.4,33.554,2.89,5.46,30.05,30.05,17.25,56.5,90
2017-12-03 21:00:00,4.8,31.18,2.926,4.5,29.95,29.95,17.25,63.5,90
2017-12-03 21:15:00,4.3,33.506,2.243,4.18,22.5,22.5,16.5,42.0,90
2017-12-03 21:30:00,5.0,31.544,2.036,3.6,21.3,21.3,16.75,51.5,90
2017-12-03 21:45:00,5.2,35.03,1.999,4.5,22.05,22.05,16.5,84.5,90
2017-12-03 22:00:00,4.0,33.31,2.097,3.68,21.35,21.35,16.75,90.5,90
2017-12-03 22:15:00,4.9,25.596,2.073,4.36,21.0,21.0,16.75,89.5,90
2017-12-03 22:30:00,4.3,17.35,2.036,4.28,21.4,21.4,16.75,58.5,90
2017-12-03 22:45:00,4.5,16.684,2.085,4.0,20.85,20.85,16.75,83.0,90
2017-12-03 23:00:00,4.4,14.98,2.024,4.04,21.85,21.85,16.5,84.0,90
2017-12-03 23:15:00,4.3,13.676,1.939,4.16,20.9,20.9,16.75,77.5,90
2017-12-03 23:30:00,5.3,12.37,1.975,4.02,21.7,21.7,16.75,69.5,90
2017-12-03 23:45:00,4.4,10.094,2.024,3.84,20.45,20.45,16.25,71.5,90
2017-12-04 00:00:00,4.6,11.466,2.158,4.64,21.9,21.9,16.25,63.5,90
2017-12-04 00:15:00,4.4,10.214,2.097,3.78,20.5,20.5,16.5,57.5,90
2017-12-04 00:30:00,4.6,10.636,2.024,4.2,21.8,21.8,17.0,72.0,90
2017-12-04 00:45:00,4.4,10.19,2.085,3.82,21.25,21.25,17.25,80.0,90
2017-12-04 01:00:00,4.7,10.614,2.048,4.96,23.0,23.0,21.5,86.5,90
2017-12-04 01:15:00,4.4,9.886,1.926,5.48,22.55,22.55,22.0,83.5,90
2017-12-04 01:30:00,5.0,10.72,1.975,5.42,21.35,21.35,22.0,87.5,90
2017-12-04 01:45:00,4.9,10.314,2.048,4.78,20.6,20.6,22.5,81.5,90
2017-12-04 02:00:00,4.0,11.04,2.121,5.4,21.65,21.65,23.5,63.5,90
2017-12-04 02:15:00,4.8,10.646,2.06,5.34,20.3,20.3,25.5,61.5,90
2017-12-04 02:30:00,4.3,10.53,2.024,5.04,21.5,21.5,24.5,74.0,90
2017-12-04 02:45:00,4.5,9.734,1.951,5.54,20.55,20.55,25.0,65.0,90
2017-12-04 03:00:00,5.1,10.96,1.975,4.92,25.95,25.95,25.0,68.0,90
2017-12-04 03:15:00,4.0,10.08,2.024,21.38,27.35,27.35,25.0,71.0,90
2017-12-04 03:30:00,5.8,10.68,1.951,22.32,28.1,28.1,25.75,68.0,90
2017-12-04 03:45:00,4.5,11.006,2.109,22.44,27.85,27.85,22.75,79.0,90
2017-12-04 04:00:00,4.8,10.044,2.097,23.2,27.55,27.55,21.0,73.0,90
2017-12-04 04:15:00,4.7,16.15,2.621,14.34,28.15,28.15,21.25,81.0,90
2017-12-04 04:30:00,4.7,16.94,2.755,14.68,28.4,28.4,21.0,77.0,90
2017-12-04 04:45:00,4.7,18.12,2.719,21.32,30.3,30.3,21.0,77.0,90
2017-12-04 05:00:00,4.7,23.25,7.705,23.94,33.3,33.3,23.0,56.5,90
2017-12-04 05:15:00,5.3,26.82,9.668,25.86,39.65,39.65,55.5,63.5,90
2017-12-04 05:30:00,5.2,28.516,8.888,25.18,44.1,44.1,67.25,92.5,90
2017-12-04 05:45:00,6.7,30.814,21.799,37.98,49.65,49.65,71.0,88.5,90
2017-12-04 19:00:00,5.2,12.93,11.863,16.62,31.55,31.55,24.0,126.0,91
2017-12-04 19:15:00,5.0,13.336,3.523,15.98,31.2,31.2,23.25,116.0,91
2017-12-04 19:30:00,5.1,12.504,2.804,19.5,30.15,30.15,22.75,114.5,91
2017-12-04 19:45:00,4.8,11.726,2.865,9.04,30.45,30.45,23.0,134.5,91
2017-12-04 20:00:00,4.7,11.07,2.926,8.12,30.5,30.5,21.75,90.0,91
2017-12-04 20:15:00,5.2,9.834,2.914,7.16,29.95,29.95,20.25,124.0,91
2017-12-04 20:30:00,5.8,9.51,2.95,5.52,31.3,31.3,19.25,108.0,91
2017-12-04 20:45:00,5.4,9.296,2.938,6.0,29.2,29.2,18.25,96.0,91
2017-12-04 21:00:00,5.2,9.03,2.89,5.16,24.45,24.45,17.5,47.0,91
2017-12-04 21:15:00,5.0,9.62,2.219,4.62,24.2,24.2,17.75,70.5,91
2017-12-04 21:30:00,5.2,9.434,1.987,4.4,23.1,23.1,16.75,118.0,91
2017-12-04 21:45:00,5.2,10.006,2.012,4.12,22.35,22.35,17.25,134.0,91
2017-12-04 22:00:00,5.7,8.95,2.097,4.78,23.25,23.25,16.5,122.0,91
2017-12-04 22:15:00,5.0,8.464,1.987,3.74,23.3,23.3,16.75,116.5,91
2017-12-04 22:30:00,5.9,9.7,2.024,3.98,23.6,23.6,16.75,121.5,91
2017-12-04 22:45:00,5.1,9.19,2.036,4.26,24.1,24.1,16.75,115.5,91
2017-12-04 23:00:00,5.4,9.286,2.012,3.82,23.1,23.1,16.75,100.5,91
2017-12-04 23:15:00,5.1,9.46,2.012,3.9,23.35,23.35,16.75,86.5,91
2017-12-04 23:30:00,5.4,9.504,2.06,4.02,22.95,22.95,16.75,97.0,91
2017-12-04 23:45:00,5.3,8.87,1.926,4.1,23.3,23.3,16.5,106.5,91
2017-12-05 00:00:00,5.2,8.92,2.012,4.08,23.1,23.1,16.0,92.0,91
2017-12-05 00:15:00,5.5,9.116,2.17,4.22,22.05,22.05,16.25,99.5,91
2017-12-05 00:30:00,5.9,9.434,1.987,3.64,22.25,22.25,16.25,93.5,91
2017-12-05 00:45:00,5.5,9.876,2.048,5.46,22.5,22.5,17.5,85.0,91
2017-12-05 01:00:00,5.2,9.06,2.109,5.06,21.05,21.05,21.25,102.0,91
2017-12-05 01:15:00,5.5,8.624,1.914,5.02,21.5,21.5,22.0,67.0,91
2017-12-05 01:30:00,5.2,9.506,1.987,5.28,21.2,21.2,21.5,57.5,91
2017-12-05 01:45:00,5.5,9.53,1.902,4.9,21.05,21.05,22.25,97.5,91
2017-12-05 02:00:00,5.2,9.04,2.182,5.16,20.9,20.9,23.5,81.5,91
2017-12-05 02:15:00,5.4,9.61,2.085,5.24,20.85,20.85,24.75,56.5,91
2017-12-05 02:30:00,5.9,8.404,2.012,5.12,20.65,20.65,25.0,109.0,91
2017-12-05 02:45:00,5.4,8.28,1.999,5.44,20.65,20.65,24.5,99.0,91
2017-12-05 03:00:00,5.1,9.69,2.012,5.24,26.35,26.35,25.0,101.5,91
2017-12-05 03:15:00,5.4,8.896,1.914,20.88,26.75,26.75,24.75,76.5,91
2017-12-05 03:30:00,5.0,8.76,2.06,22.36,27.8,27.8,25.25,116.5,91
2017-12-05 03:45:00,5.5,8.984,2.097,22.42,26.4,26.4,22.75,99.0,91
2017-12-05 04:00:00,5.5,8.416,2.024,29.18,28.5,28.5,21.0,117.5,91
2017-12-05 04:15:00,6.2,14.7,2.841,27.0,25.9,25.9,21.75,98.0,91
2017-12-05 04:30:00,5.7,15.92,2.768,30.4,27.15,27.15,20.5,86.0,91
2017-12-05 04:45:00,5.7,21.8,2.792,38.96,28.05,28.05,21.75,50.0,91
2017-12-05 05:00:00,5.2,23.29,8.534,53.16,33.6,33.6,32.25,53.0,91
2017-12-05 05:15:00,5.4,25.43,7.242,49.16,38.65,38.65,52.0,66.0,91
2017-12-05 05:30:00,5.8,28.224,9.107,51.16,43.45,43.45,69.75,78.5,91
2017-12-05 05:45:00,8.1,31.856,14.484,49.48,46.8,46.8,71.5,134.0,91
2017-12-05 06:00:00,9.4,33.59,26.152,52.68,49.0,49.0,75.0,119.0,91
2017-12-05 06:15:00,10.9,35.674,20.751,55.22,52.25,52.25,86.0,119.0,91
2017-12-05 06:30:00,16.0,35.72,10.79,53.84,59.0,59.0,99.5,106.0,91
2017-12-05 06:45:00,23.5,37.346,10.327,55.94,60.7,60.7,100.5,95.5,91
2017-12-05 20:00:00,5.1,11.45,0.939,8.8,29.7,29.7,21.0,99.0,92
2017-12-05 20:15:00,4.7,11.396,0.988,5.32,30.85,30.85,19.25,76.0,92
2017-12-05 20:30:00,4.7,11.08,0.902,5.52,29.8,29.8,19.0,99.5,92
2017-12-05 20:45:00,4.5,10.404,0.878,5.02,31.25,31.25,18.0,56.5,92
2017-12-05 21:00:00,4.6,12.256,0.927,4.46,22.0,22.0,17.0,40.5,92
2017-12-05 21:15:00,4.5,11.42,0.853,3.78,22.95,22.95,16.75,43.5,92
2017-12-05 21:30:00,5.1,11.13,0.902,4.26,22.75,22.75,16.75,69.5,92
2017-12-05 21:45:00,4.3,10.884,0.914,3.62,23.05,23.05,17.0,83.5,92
